_quality_metrics,cuts_solution_pool,name,cuts_MIR,cuts_disjunctive,cuts_implied_bound,cuts_fractional,cuts_lift_and_project,cuts_GUB_cover,cuts_clique,cuts_flow_path,cuts_cover,_n_iterations,variables_user,variables,_n_nodes_processed,cuts_RLT,_dettime,_best_bound,cuts_zero_half,variables_integer,_miprelgap,cuts_benders,_solve_status,linear_relaxation,exception,cuts_user,cuts_flow_cover,cuts_local_implied_bound,variables_binary,_linear_nonzeros,cuts_table,_ncolumns,_solve_status_code,constraints,_time,_problem_type,variables_continuous,cuts_multi_commodity_flow,cuts_BQP,objective_value
{},0,dr_aov_f:20n-62m-ARPANet_100_30_20_0.2,20,0,1,10,0,0,0,2,20,654,384,384,0,0,82.76863956451416,27.0,19,192,0.0,0,integer optimal solution,9.822222222222223,,0,32,0,192,2616,0,384,101,810,0.18619704246520996,MILP,0,8,0,27.0
{},0,dr_bf_m:11n-52m-Pan-European-COST239_100_50_18_1.0,3,0,0,0,0,0,0,0,0,98,2214,2214,0,0,278.7346382141113,30.0,6,36,0.0,0,integer optimal solution,30.0,,0,3,0,2178,83682,0,2214,101,17235,0.3491849899291992,MILP,0,0,0,30.0
{},0,dr_aov_m:16n-46m-EURO_100_30_18_0.2,6,0,0,18,0,0,90,0,33,423,926,926,0,0,27.724599838256836,22.0,6,4,0.0,0,integer optimal solution,6.574999999999999,,0,0,0,922,3044,0,926,101,522,0.05579495429992676,MILP,0,31,0,22.0
{},0,dr_bf_f:21n-72m-Italian_30_9_22_0.5,22,0,3,21,3,0,0,0,15,809,1386,1386,0,0,382.33283042907715,39.0,40,666,0.0,0,integer optimal solution,20.5,,0,35,0,720,28620,0,1386,101,6075,0.5729389190673828,MILP,0,0,0,39.0
{},0,dr_ob_m:21n-78m-UKNet_10_3_24_0.2,9,0,0,31,3,0,61,0,92,2740,2115,2115,0,0,182.09562301635742,30.0,33,3,0.0,0,integer optimal solution,6.971428571428571,,0,0,0,2112,8202,0,2115,101,1215,0.2893259525299072,MILP,0,45,0,30.0
{},0,dr_bf_m:30n-112m-Spain_10_5_14_0.2,24,0,0,17,0,0,57,0,160,2433,1916,1916,0,0,191.96331596374512,28.0,65,6,0.0,0,integer optimal solution,11.166666666666666,,0,2,0,1910,8418,0,1916,101,1437,0.2276899814605713,MILP,0,30,0,28.0
{},0,dr_bf_f:20n-78m-EON20_30_15_14_0.5,14,0,3,27,0,0,1,0,14,223,810,810,0,0,99.05027484893799,22.0,23,400,0.0,0,integer optimal solution,11.083333333333332,,0,27,0,410,9400,0,810,101,2070,0.1403050422668457,MILP,0,19,0,22.0
{},0,dr_bf_m:11n-52m-Pan-European-COST239_100_10_94_0.5,75,0,0,51,0,0,81,0,561,8189,7608,7608,0,0,9798.422355651855,111.0,155,64,0.0,0,integer optimal solution,65.75000000000001,,0,13,0,7544,275368,0,7608,101,54842,8.470412015914917,MILP,0,0,0,111.0
{},0,dr_bf_f:14n-46m-Generic-Deutsche-Telekom-DT_100_50_12_1.0,2,0,0,0,0,0,0,0,0,94,1260,1260,0,0,146.86857414245605,30.0,3,576,0.0,0,integer optimal solution,30.0,,0,1,0,684,32748,0,1260,101,6882,0.17342805862426758,MILP,0,0,0,30.0
{},0,dr_aov_m:22n-70m-British-telecom_30_9_20_0.5,30,0,2,19,0,0,24,0,117,1628,1862,1862,0,0,133.37507343292236,34.0,86,12,0.0,0,integer optimal solution,21.5,,0,2,0,1850,15144,0,1862,101,4022,0.17146801948547363,MILP,0,0,0,34.0
{},0,dr_aov_m:21n-72m-Italian_100_10_68_0.5,50,0,12,85,0,0,133,0,539,7121,6986,6986,0,0,1982.6388788223267,145.0,320,44,0.0,0,integer optimal solution,82.24999999999994,,0,4,0,6942,182680,0,6986,101,52952,5.255636930465698,MILP,0,0,0,145.0
{},0,dr_ob_f:15n-46m-NSF_10_1_60_0.5,190,0,16,39,16,0,0,13,56,50068,2109,2109,1823,0,7268.225361824036,93.0,184,893,0.0,0,integer optimal solution,39.5,,0,162,0,1216,82536,0,2109,101,17100,13.07000207901001,MILP,0,0,0,93.0
{},0,dr_bf_m:21n-70m-SpanishTelefonica_30_9_22_0.5,12,0,0,18,0,0,18,0,74,1177,2172,2172,0,0,254.4644136428833,42.0,61,16,0.0,0,integer optimal solution,25.916666666666664,,0,2,0,2156,24868,0,2172,101,4986,0.4112269878387451,MILP,0,26,0,42.0
{},0,dr_ob_f:21n-72m-Italian_30_15_12_0.2,20,0,1,4,0,0,0,0,10,507,292,292,0,0,63.587151527404785,17.0,15,146,0.0,0,integer optimal solution,7.333333333333332,,0,24,0,146,1302,0,292,101,335,0.22847509384155273,MILP,0,9,0,17.0
{},0,dr_bf_m:14n-42m-NSF_10_1_60_0.2,45,0,0,38,1,0,122,0,236,3647,3050,3050,0,0,477.28561878204346,70.0,115,20,0.0,0,integer optimal solution,21.226190476190478,,0,3,0,3030,27010,0,3050,101,5105,0.6727979183197021,MILP,0,61,0,70.0
{},0,dr_aov_f:14n-46m-Generic-Deutsche-Telekom-DT_10_5_12_0.5,2,0,5,8,0,1,2,0,8,67,490,490,0,0,21.526880264282227,16.0,8,240,0.0,0,integer optimal solution,9.666666666666666,,0,14,0,250,5540,0,490,101,1690,0.04074907302856445,MILP,0,0,0,16.0
{},0,dr_ob_f:20n-78m-EON20_30_15_14_0.2,32,0,7,12,0,0,1,1,14,3868,640,640,96,0,457.04025077819824,25.0,51,316,0.0,0,integer optimal solution,10.166666666666668,,0,56,0,324,5948,0,640,101,1342,0.7344908714294434,MILP,0,14,0,25.0
{},0,dr_aov_m:6n-9m-n6s9_10_5_12_0.5,2,0,2,13,0,0,15,0,27,242,308,308,0,0,12.424115180969238,13.0,24,8,0.0,0,integer optimal solution,6.833333333333333,,0,0,0,300,1816,0,308,101,476,0.05134892463684082,MILP,0,0,0,13.0
{},0,dr_ob_f:22n-70m-British-telecom_100_10_62_0.5,368,0,0,73,19,0,0,0,83,113924,3564,3564,2836,0,22395.878575325012,127.0,244,1562,0.0,0,integer optimal solution,67.41666666666666,,0,296,0,2002,168366,0,3564,101,34639,44.50295305252075,MILP,0,0,0,127.0
{},0,dr_aov_m:43n-176m-EuroLarge_10_3_26_0.5,10,0,5,20,0,0,28,0,152,3808,6644,6644,0,0,760.6278772354126,61.0,64,22,0.0,0,integer optimal solution,47.08333333333333,,0,2,0,6622,112508,0,6644,101,32116,1.5103440284729004,MILP,0,0,0,61.0
{},0,dr_aov_f:19n-76m-EON19_30_3_80_0.5,334,0,89,97,25,11,9,6,146,89735,5278,5278,2936,0,16428.31624698639,128.0,722,2262,0.0,0,integer optimal solution,62.16666666666666,,0,318,0,3016,317492,0,5278,101,95381,47.89092707633972,MILP,0,0,0,128.0
{},0,dr_aov_f:20n-62m-ARPANet_30_3_62_0.2,242,0,5,19,25,0,0,5,126,101200,1496,1496,2895,0,3841.49600315094,92.0,74,704,0.0,0,integer optimal solution,30.976984126984128,,0,273,0,792,36872,0,1496,101,11154,7.861083984375,MILP,0,0,0,92.0
{},0,dr_bf_m:14n-46m-Generic-Deutsche-Telekom-DT_30_15_12_1.0,0,0,0,0,0,0,0,0,0,87,1260,1260,0,0,145.2222490310669,27.0,0,24,0.0,0,integer optimal solution,27.0,,0,2,0,1236,32748,0,1260,101,6882,0.1784980297088623,MILP,0,0,0,27.0
{},0,dr_aov_f:24n-86m-UBN24_30_3_70_0.5,254,0,10,28,15,0,1,5,90,133371,4728,4728,2902,0,20024.302658081055,139.0,166,2112,0.0,0,integer optimal solution,73.25,,0,221,0,2616,245712,0,4728,101,73896,36.28655290603638,MILP,0,0,0,139.0
{},0,dr_aov_f:20n-78m-EON20_100_30_26_1.0,0,0,0,0,0,0,0,0,0,179,4758,4758,0,0,705.6430740356445,59.0,0,2080,0.0,0,integer optimal solution,59.0,,0,0,0,2678,261716,0,4758,101,78650,0.9456019401550293,MILP,0,0,0,59.0
{},0,dr_ob_f:11n-52m-Pan-European-COST239_100_50_18_0.2,3,0,0,23,0,0,0,0,18,98,432,432,0,0,23.250245094299316,18.0,10,212,0.0,0,integer optimal solution,6.488095238095239,,0,10,0,220,3972,0,432,101,890,0.04555392265319824,MILP,0,19,0,18.0
{},0,dr_ob_f:20n-62m-ARPANet_10_5_12_0.2,35,0,3,6,0,0,0,4,12,5712,252,252,325,0,159.0062894821167,19.0,34,126,0.0,0,integer optimal solution,5.0,,0,43,0,126,1122,0,252,101,293,0.24007892608642578,MILP,0,20,0,19.0
{},0,dr_aov_f:21n-78m-UKNet_100_50_14_1.0,0,0,0,0,0,0,0,0,0,109,2394,2394,0,0,175.84618759155273,38.0,0,1120,0.0,0,integer optimal solution,38.0,,0,0,0,1274,75404,0,2394,101,22708,0.22269201278686523,MILP,0,0,0,38.0
{},0,dr_aov_m:28n-82m-EURO28_10_5_10_0.5,0,0,1,13,0,0,14,0,48,250,1078,1078,0,0,38.78223133087158,18.0,18,6,0.0,0,integer optimal solution,9.5,,0,0,0,1072,5178,0,1078,101,1270,0.06310796737670898,MILP,0,14,0,18.0
{},0,dr_aov_f:14n-46m-Generic-Deutsche-Telekom-DT_30_3_64_1.0,4,0,7,1,0,0,0,0,0,1270,10048,10048,0,0,3029.7818775177,144.0,59,3072,0.0,0,integer optimal solution,144.0,,0,1,0,6976,939392,0,10048,101,282176,3.886873960494995,MILP,0,0,0,144.0
{},0,dr_aov_f:20n-62m-ARPANet_10_3_20_1.0,0,0,0,0,0,0,0,0,0,240,2900,2900,0,0,341.7423400878906,64.0,0,1280,0.0,0,integer optimal solution,64.0,,0,0,0,1620,122840,0,2900,101,37020,0.4485759735107422,MILP,0,0,0,64.0
{},0,dr_aov_f:11n-52m-Pan-European-COST239_10_5_18_0.2,3,0,1,17,2,0,0,0,17,181,436,436,0,0,18.38164520263672,19.0,19,216,0.0,0,integer optimal solution,6.000000000000001,,0,19,0,220,3968,0,436,101,1196,0.03753209114074707,MILP,0,14,0,19.0
{},0,dr_aov_m:15n-46m-NSF_10_5_12_1.0,0,0,0,0,0,0,0,0,0,70,1260,1260,0,0,77.85240268707275,27.0,0,24,0.0,0,integer optimal solution,27.0,,0,0,0,1236,32616,0,1260,101,9864,0.10428380966186523,MILP,0,0,0,27.0
{},0,dr_bf_m:24n-86m-UBN24_100_50_14_0.2,8,0,0,13,0,0,43,0,78,717,1382,1382,0,0,69.87478256225586,20.0,29,4,0.0,0,integer optimal solution,6.3500000000000005,,0,0,0,1378,4654,0,1382,101,685,0.09960103034973145,MILP,0,29,0,20.0
{},0,dr_aov_f:21n-70m-SpanishTelefonica_100_10_66_1.0,0,0,0,1,0,0,0,0,0,1129,13662,13662,0,0,5699.470830917358,171.0,0,4752,0.0,0,integer optimal solution,170.99999999999997,,0,0,0,8910,1520244,0,13662,101,456588,7.821213960647583,MILP,0,0,0,171.0
{},0,dr_bf_f:11n-52m-Pan-European-COST239_100_50_18_0.5,15,0,0,22,2,0,0,0,17,285,784,784,0,0,105.95909118652344,20.0,19,378,0.0,0,integer optimal solution,9.833333333333332,,0,29,0,406,12446,0,784,101,2660,0.1586930751800537,MILP,0,27,0,20.0
{},0,dr_ob_m:21n-78m-UKNet_100_10_74_0.2,78,0,0,44,0,0,198,0,487,8913,6852,6852,0,0,1890.6607723236084,99.0,221,12,0.0,0,integer optimal solution,30.40238095238095,,0,14,0,6840,69888,0,6852,101,12876,2.855882167816162,MILP,0,77,0,99.0
{},0,dr_bf_f:21n-72m-Italian_30_15_12_1.0,3,0,0,0,0,0,0,0,0,139,1884,1884,0,0,227.08767700195312,41.0,1,888,0.0,0,integer optimal solution,40.0,,0,2,0,996,51156,0,1884,101,10710,0.3702828884124756,MILP,0,0,0,41.0
{},0,dr_ob_f:28n-82m-EURO28_30_15_10_0.2,9,0,2,3,0,0,1,1,3,640,501,501,0,0,92.02607822418213,27.0,20,249,0.0,0,integer optimal solution,13.25,,0,18,0,252,3456,0,501,101,831,0.13240504264831543,MILP,0,1,0,27.0
{},0,dr_bf_f:24n-86m-UBN24_10_5_14_0.5,49,0,0,9,27,0,1,0,12,1116,708,708,0,0,164.50133609771729,27.0,57,352,0.0,0,integer optimal solution,12.75,,0,58,0,356,6564,0,708,101,1486,0.2587730884552002,MILP,0,20,0,27.0
{},0,dr_ob_f:30n-112m-Spain_30_9_24_0.5,186,0,0,22,15,0,0,1,43,159904,1856,1856,2977,0,6931.839826583862,55.0,76,904,0.0,0,integer optimal solution,25.083333333333332,,0,143,0,952,35016,0,1856,101,7452,11.579637050628662,MILP,0,1,0,55.0
{},,dr_bf_f:43n-176m-EuroLarge_10_1_80_1.0,,,,,,,,,,0,34640,34640,0,,35026.097593307495,nan,,14240,nan,,CPLEX Error  1001: Out of memory.,298.0,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 31.6494 s.
problem = MILP
",,,,20400,5624560,,34640,1001,1133160,31.649440050125122,MILP,0,,,
{},0,dr_bf_f:21n-72m-Italian_10_5_12_1.0,5,0,1,2,1,0,0,0,0,236,1884,1884,0,0,400.8635902404785,38.0,10,888,0.0,0,integer optimal solution,37.0,,0,1,0,996,51156,0,1884,101,10710,0.6395988464355469,MILP,0,0,0,38.0
{},0,dr_ob_m:43n-176m-EuroLarge_30_15_16_0.5,5,0,0,2,0,0,12,0,49,2079,4097,4097,0,0,510.5770101547241,37.0,16,7,0.0,0,integer optimal solution,29.083333333333332,,0,4,0,4090,46696,0,4097,101,9347,0.885113000869751,MILP,0,0,0,37.0
{},0,dr_ob_f:20n-62m-ARPANet_10_1_62_1.0,0,0,0,0,0,0,0,0,0,670,11532,11532,0,0,17416.938284873962,178.0,0,3906,0.0,0,integer optimal solution,178.0,,0,0,0,7626,1191702,0,11532,101,241583,23.356264114379883,MILP,0,0,0,178.0
{},0,dr_ob_m:10n-44m-SmallNet_30_15_16_1.0,0,0,0,0,0,0,0,0,0,28,1664,1664,0,0,132.64878940582275,23.0,0,16,0.0,0,integer optimal solution,,,0,0,0,1648,55888,0,1664,101,11576,0.1565868854522705,MILP,0,0,0,23.0
{},0,dr_bf_f:22n-70m-British-telecom_30_15_12_0.2,24,0,1,2,0,0,0,0,12,631,286,286,0,0,72.41579341888428,19.0,14,144,0.0,0,integer optimal solution,6.028571428571429,,0,37,0,142,1270,0,286,101,329,0.10461711883544922,MILP,0,10,0,19.0
{},0,dr_aov_m:19n-76m-EON19_30_15_16_1.0,0,0,7,0,0,0,0,0,0,144,2704,2704,0,0,182.50219058990479,43.0,1,32,0.0,0,integer optimal solution,43.0,,0,0,0,2672,96128,0,2704,101,28912,0.23300504684448242,MILP,0,0,0,43.0
{},0,dr_aov_m:14n-42m-NSF_30_9_20_1.0,0,0,0,0,0,0,0,0,0,107,2100,2100,0,0,219.5666847229004,37.0,0,40,0.0,0,integer optimal solution,37.0,,0,0,0,2060,83240,0,2100,101,25100,0.28714704513549805,MILP,0,0,0,37.0
{},0,dr_ob_f:22n-70m-British-telecom_30_15_12_0.5,7,0,0,14,0,0,0,3,11,156,576,576,0,0,45.58608436584473,17.0,18,284,0.0,0,integer optimal solution,8.5,,0,22,0,292,5340,0,576,101,1222,0.06151604652404785,MILP,0,16,0,17.0
{},0,dr_ob_f:14n-46m-Generic-Deutsche-Telekom-DT_30_15_12_1.0,0,0,0,0,0,0,0,0,0,84,1248,1248,0,0,138.50695705413818,27.0,1,564,0.0,0,integer optimal solution,27.0,,0,1,0,684,32724,0,1248,101,6882,0.18225693702697754,MILP,0,0,0,27.0
{},0,dr_aov_m:22n-70m-British-telecom_30_9_20_0.2,28,0,1,14,2,0,67,0,180,2352,1700,1700,0,0,192.91314506530762,39.0,81,8,0.0,0,integer optimal solution,13.774999999999999,,0,3,0,1692,8696,0,1700,101,1988,0.2598090171813965,MILP,0,40,0,39.0
{},0,dr_ob_m:30n-112m-Spain_10_1_74_0.5,130,0,0,58,0,0,119,0,770,10140,11713,11713,0,0,8684.964926719666,167.0,264,25,0.0,0,integer optimal solution,97.25,,0,0,0,11688,364314,0,11713,101,72570,12.23652696609497,MILP,0,0,0,167.0
{},0,dr_aov_m:20n-62m-ARPANet_30_15_12_1.0,0,0,5,0,0,0,0,0,0,97,1644,1644,0,0,87.01677989959717,32.0,1,24,0.0,0,integer optimal solution,32.0,,0,0,0,1620,43944,0,1644,101,13284,0.1007699966430664,MILP,0,0,0,32.0
{},0,dr_ob_m:19n-76m-EON19_30_3_80_0.5,84,0,0,76,0,0,152,0,398,6008,9125,9125,0,0,12807.234932899475,128.0,219,29,0.0,0,integer optimal solution,81.66666666666667,,0,8,0,9096,329874,0,9125,101,65900,18.879527807235718,MILP,0,0,0,128.0
{},0,dr_ob_m:6n-9m-n6s9_30_15_12_1.0,0,0,0,0,0,0,0,0,0,25,576,576,0,0,38.53107738494873,14.0,0,12,0.0,0,integer optimal solution,14.0,,0,0,0,564,12900,0,576,101,2754,0.058580875396728516,MILP,0,0,0,14.0
{},0,dr_aov_f:10n-44m-SmallNet_30_9_28_0.2,7,0,1,12,7,0,0,0,28,387,470,470,0,0,44.43845844268799,29.0,7,230,0.0,0,integer optimal solution,6.992857142857144,,0,46,0,240,5300,0,470,101,1600,0.06074881553649902,MILP,0,4,0,29.0
{},0,dr_bf_f:19n-76m-EON19_10_3_26_0.2,59,0,12,12,8,0,2,1,26,6187,790,790,198,0,659.7570457458496,35.0,42,390,0.0,0,integer optimal solution,10.369047619047619,,0,101,0,400,9160,0,790,101,2015,0.8501050472259521,MILP,0,19,0,35.0
{},,dr_bf_m:43n-176m-EuroLarge_10_1_80_1.0,,,,,,,,,,0,34640,34640,0,,34298.424001693726,nan,,160,nan,,CPLEX Error  1001: Out of memory.,298.0,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 30.8888 s.
problem = MILP
",,,,34480,5624560,,34640,1001,1133160,30.88876509666443,MILP,0,,,
{},0,dr_aov_f:16n-46m-EURO_10_3_18_0.2,37,0,10,4,7,0,1,2,17,2039,288,288,49,0,155.68202114105225,25.0,32,144,0.0,0,integer optimal solution,7.258333333333333,,0,47,0,144,1944,0,288,101,606,0.2592439651489258,MILP,0,11,0,25.0
{},0,dr_ob_m:14n-46m-Generic-Deutsche-Telekom-DT_30_3_64_1.0,1,0,0,0,0,0,0,0,0,568,9984,9984,0,0,8488.862783432007,144.0,0,64,0.0,0,integer optimal solution,144.0,,0,0,0,9920,943296,0,9984,101,191456,9.357331991195679,MILP,0,0,0,144.0
{},0,dr_ob_m:20n-62m-ARPANet_30_9_20_0.5,27,0,0,16,0,0,41,0,100,1208,1723,1723,0,0,279.8141098022461,45.0,69,7,0.0,0,integer optimal solution,30.416666666666664,,0,2,0,1716,17230,0,1723,101,3473,0.4662508964538574,MILP,0,7,0,45.0
{},0,dr_ob_m:28n-68m-EON_10_5_8_0.2,13,0,0,8,0,0,78,0,50,268,613,613,0,0,21.134504318237305,14.0,33,1,0.0,0,integer optimal solution,3.75,,0,0,0,612,1702,0,613,101,294,0.0379328727722168,MILP,0,13,0,14.0
{},0,dr_bf_m:10n-44m-SmallNet_100_10_86_1.0,0,0,0,0,0,0,0,0,0,561,15050,15050,0,0,17667.428765296936,144.0,0,172,0.0,0,integer optimal solution,144.0,,0,0,0,14878,1630990,0,15050,101,330111,28.740623950958252,MILP,0,0,0,144.0
{},0,dr_bf_f:24n-86m-UBN24_10_3_22_0.2,31,0,1,16,0,0,0,3,22,868,708,708,0,0,256.2650957107544,32.0,29,352,0.0,0,integer optimal solution,11.38888888888889,,0,52,0,356,6564,0,708,101,1486,0.3163461685180664,MILP,0,24,0,32.0
{},0,dr_bf_m:21n-72m-Italian_100_50_12_1.0,3,0,0,3,0,0,0,0,0,136,1884,1884,0,0,266.90518856048584,34.0,3,24,0.0,0,integer optimal solution,33.0,,0,1,0,1860,51156,0,1884,101,10710,0.47472381591796875,MILP,0,0,0,34.0
{},0,dr_bf_f:24n-86m-UBN24_30_9_22_0.2,39,0,2,3,4,0,0,0,19,2346,708,708,0,0,464.62888050079346,33.0,26,352,0.0,0,integer optimal solution,12.25,,0,60,0,356,6564,0,708,101,1486,0.5661468505859375,MILP,0,11,0,33.0
{},0,dr_bf_f:21n-72m-Italian_30_15_12_0.2,20,0,1,4,0,0,0,0,10,507,294,294,0,0,63.84192657470703,17.0,15,148,0.0,0,integer optimal solution,7.333333333333332,,0,24,0,146,1306,0,294,101,335,0.0877079963684082,MILP,0,9,0,17.0
{},0,dr_aov_m:14n-42m-NSF_100_10_60_1.0,0,0,0,0,0,0,0,0,0,842,8700,8700,0,0,3191.2038927078247,134.0,0,120,0.0,0,integer optimal solution,134.0,,0,0,0,8580,753720,0,8700,101,226500,4.467042922973633,MILP,0,0,0,134.0
{},0,dr_ob_f:14n-46m-Generic-Deutsche-Telekom-DT_100_10_64_1.0,0,0,0,0,0,0,0,0,0,597,9984,9984,0,0,10109.522695541382,145.0,1,3008,0.0,0,integer optimal solution,145.0,,0,1,0,6976,943296,0,9984,101,191456,9.858026027679443,MILP,0,0,0,145.0
{},0,dr_aov_f:6n-9m-n6s9_30_15_12_1.0,0,0,0,0,0,0,0,0,0,27,588,588,0,0,24.86373519897461,14.0,0,240,0.0,0,integer optimal solution,14.0,,0,0,0,348,12792,0,588,101,3876,0.03441500663757324,MILP,0,0,0,14.0
{},0,dr_ob_m:6n-9m-n6s9_100_30_20_1.0,9,0,23,1,0,0,0,0,0,1620,1120,1120,667,0,384.5594711303711,29.0,16,20,0.0,0,integer optimal solution,28.0,,0,6,0,1100,36060,0,1120,101,7550,0.6039838790893555,MILP,0,0,0,29.0
{},0,dr_bf_m:20n-62m-ARPANet_100_50_12_0.5,6,0,1,14,0,0,27,0,66,884,942,942,0,0,56.96465301513672,23.0,52,6,0.0,0,integer optimal solution,11.5,,0,1,0,936,4296,0,942,101,807,0.0855398178100586,MILP,0,20,0,23.0
{},0,dr_aov_m:21n-72m-Italian_30_3_68_0.2,56,0,1,48,0,0,219,0,523,6846,5916,5916,0,0,1192.4068479537964,104.0,260,24,0.0,0,integer optimal solution,33.71666666666667,,0,2,0,5892,63120,0,5916,101,16572,2.0108489990234375,MILP,0,0,0,104.0
{},0,dr_ob_m:21n-70m-SpanishTelefonica_30_15_12_1.0,1,0,0,0,0,0,0,0,0,135,1824,1824,0,0,230.57690238952637,38.0,5,12,0.0,0,integer optimal solution,38.0,,0,0,0,1812,49716,0,1824,101,10422,0.3076300621032715,MILP,0,0,0,38.0
{},0,dr_aov_m:19n-76m-EON19_30_3_80_0.2,102,0,5,39,0,0,399,0,670,11348,7250,7250,0,0,1454.3065776824951,104.0,317,26,0.0,0,integer optimal solution,34.101190476190474,,0,2,0,7224,78560,0,7250,101,20318,3.0846219062805176,MILP,0,0,0,104.0
{},0,dr_aov_m:28n-82m-EURO28_30_15_10_1.0,0,0,4,0,0,0,3,0,0,147,1750,1750,0,0,81.44406604766846,32.0,2,20,0.0,0,integer optimal solution,32.0,,0,0,0,1730,40220,0,1750,101,12190,0.08916997909545898,MILP,0,0,0,32.0
{},0,dr_bf_f:28n-82m-EURO28_30_3_58_0.2,299,0,24,31,41,1,16,12,103,114766,1384,1384,2925,0,4386.341303825378,95.0,86,672,0.0,0,integer optimal solution,31.540079365079364,,0,339,0,712,25672,0,1384,101,5516,5.27545690536499,MILP,0,0,0,95.0
{},0,dr_bf_m:16n-46m-EURO_10_3_18_1.0,0,0,0,0,0,0,0,0,0,79,1998,1998,0,0,213.02394104003906,32.0,0,36,0.0,0,integer optimal solution,32.0,,0,0,0,1962,74070,0,1998,101,15381,0.25801610946655273,MILP,0,0,0,32.0
{},0,dr_aov_m:28n-82m-EURO28_30_9_18_0.2,10,0,0,33,0,0,77,0,89,605,1734,1734,0,0,69.43863773345947,26.0,32,6,0.0,0,integer optimal solution,8.333333333333332,,0,2,0,1728,7146,0,1734,101,1494,0.11014986038208008,MILP,0,38,0,26.0
{},0,dr_bf_f:11n-52m-Pan-European-COST239_100_30_30_1.0,3,0,0,1,1,0,0,0,0,168,4050,4050,0,0,1197.6427383422852,52.0,10,1620,0.0,0,integer optimal solution,52.0,,0,1,0,2430,233430,0,4050,101,47625,1.4913480281829834,MILP,0,0,0,52.0
{},0,dr_aov_m:10n-44m-SmallNet_30_9_28_0.5,5,0,5,23,0,0,16,0,124,1481,1782,1782,0,0,244.84396743774414,34.0,37,20,0.0,0,integer optimal solution,21.666666666666664,,0,1,0,1762,23976,0,1782,101,6680,0.3508729934692383,MILP,0,0,0,34.0
{},0,dr_bf_m:22n-70m-British-telecom_10_1_62_0.2,79,0,0,31,0,0,183,0,385,6743,5150,5150,0,0,1550.659896850586,90.0,242,20,0.0,0,integer optimal solution,28.81111111111111,,0,2,0,5130,45350,0,5150,101,8429,2.070430040359497,MILP,0,54,0,90.0
{},0,dr_ob_f:14n-42m-NSF_30_9_20_0.5,17,0,5,51,3,1,0,2,19,185,637,637,0,0,68.81038093566895,29.0,32,301,0.0,0,integer optimal solution,15.0,,0,43,0,336,10052,0,637,101,2191,0.09486818313598633,MILP,0,23,0,29.0
{},0,dr_aov_m:21n-70m-SpanishTelefonica_10_5_12_0.5,1,0,1,23,1,0,9,0,32,491,1140,1140,0,0,46.244832038879395,20.0,16,8,0.0,0,integer optimal solution,11.25,,0,0,0,1132,7016,0,1140,101,1800,0.0665121078491211,MILP,0,25,0,20.0
{},0,dr_bf_f:6n-9m-n6s9_30_9_20_0.2,15,0,5,15,0,0,0,0,18,162,210,210,0,0,26.51011562347412,22.0,4,100,0.0,0,integer optimal solution,8.35,,0,16,0,110,2200,0,210,101,500,0.04075002670288086,MILP,0,5,0,22.0
{},0,dr_aov_f:15n-46m-NSF_10_3_20_0.2,15,0,5,14,0,0,0,6,17,440,388,388,0,0,68.888991355896,25.0,20,192,0.0,0,integer optimal solution,9.027777777777777,,0,34,0,196,3512,0,388,101,1080,0.11819291114807129,MILP,0,25,0,25.0
{},0,dr_aov_f:21n-78m-UKNet_100_50_14_0.2,4,0,2,14,1,0,0,2,12,262,480,480,0,0,23.075145721435547,19.0,4,240,0.0,0,integer optimal solution,8.375,,0,12,0,240,3288,0,480,101,1005,0.0534210205078125,MILP,0,12,0,19.0
{},0,dr_ob_m:19n-76m-EON19_100_30_26_0.2,11,0,0,21,0,0,77,0,133,2049,2381,2381,0,0,216.89654541015625,34.0,62,5,0.0,0,integer optimal solution,11.016666666666666,,0,2,0,2376,13938,0,2381,101,2414,0.27317285537719727,MILP,0,46,0,34.0
{},0,dr_aov_f:14n-46m-Generic-Deutsche-Telekom-DT_30_9_20_1.0,0,0,2,0,0,0,0,0,0,194,2260,2260,0,0,248.8266944885254,47.0,4,960,0.0,0,integer optimal solution,47.0,,0,0,0,1300,91160,0,2260,101,27460,0.3158378601074219,MILP,0,0,0,47.0
{},0,dr_bf_m:24n-86m-UBN24_10_5_14_0.5,12,0,0,27,0,0,32,0,115,1468,1568,1568,0,0,137.9174346923828,27.0,50,8,0.0,0,integer optimal solution,12.75,,0,4,0,1560,9144,0,1568,101,1726,0.16935491561889648,MILP,0,25,0,27.0
{},0,dr_aov_f:22n-70m-British-telecom_100_30_20_1.0,0,0,0,0,0,0,0,0,0,251,3220,3220,0,0,453.6408996582031,65.0,0,1440,0.0,0,integer optimal solution,65.0,,0,0,0,1780,138680,0,3220,101,41780,0.5972650051116943,MILP,0,0,0,65.0
{},0,dr_aov_f:15n-46m-NSF_30_3_60_0.5,50,0,6,31,0,0,1,2,32,3778,2668,2668,0,0,1495.5798645019531,95.0,127,1104,0.0,0,integer optimal solution,50.083333333333336,,0,73,0,1564,120704,0,2668,101,36363,2.97930908203125,MILP,0,0,0,95.0
